image_id,image_dir,x1,y1,x2,y2,class
img000559_102,toyota,1647,1215,1729,1276,0
img000559_102,toyota,2426,1583,2440,1596,0
img000559_102,toyota,1090,1558,1106,1569,0
img000547_102,toyota,175,63,230,81,0
img000547_102,toyota,183,34,222,65,0
img000547_102,toyota,276,113,292,124,0
img000547_102,toyota,76,90,110,106,0
img000503_102,toyota,221,73,237,89,0
img000503_102,toyota,220,87,240,98,0
img000479_102,toyota,333,256,468,292,0
img000479_102,toyota,271,250,330,291,0
img000146_102,toyota,196,221,218,237,0
img000156_102,toyota,308,189,321,198,0
img000497_102,toyota,295,133,327,141,0
img000497_102,toyota,298,118,324,134,0
img000231_102,toyota,255,461,324,510,0
img000571_102,toyota,240,552,402,614,0
img000530_102,toyota,255,371,371,387,0
img000530_102,toyota,153,356,197,388,0
img000530_102,toyota,107,244,123,258,0
img000530_102,toyota,778,387,844,399,0
img000530_102,toyota,913,260,930,271,0
img000530_102,toyota,928,261,955,270,0
img000527_102,toyota,122,91,188,112,0
img000136_102,toyota,205,266,225,285,0
img000518_102,toyota,54,268,121,294,0
img000518_102,toyota,315,359,342,378,0
img000518_102,toyota,62,216,116,265,0
img000483_102,toyota,895,388,931,410,0
img000483_102,toyota,881,384,898,406,0
img000227_102,toyota,239,522,287,569,0
img000367_102,toyota,195,101,223,124,0
img000522_102,toyota,132,277,160,290,0
img000522_102,toyota,122,278,134,291,0
img000090_102,toyota,167,218,196,239,0
img000339_102,toyota,275,184,295,197,0
img000199_102,toyota,220,376,258,409,0
img000534_102,toyota,298,71,436,125,0
img000402_102,toyota,166,415,203,443,0
img000417_102,toyota,115,176,146,200,0
img000538_102,toyota,171,101,222,112,0
img000538_102,toyota,178,75,213,99,0
img000480_102,toyota,241,334,634,480,0
img000480_102,toyota,1240,486,1459,591,0
img000480_102,toyota,1281,327,1438,498,0
img000480_102,toyota,784,831,829,876,0
img000480_102,toyota,374,1035,397,1050,0
img000579_102,toyota,340,288,442,321,0
img000579_102,toyota,179,285,237,320,0
img000579_102,toyota,299,282,339,316,0
img000579_102,toyota,161,297,182,326,0
img000579_102,toyota,869,344,893,362,0
img000359_102,toyota,764,268,794,298,0
img000104_102,toyota,329,155,349,168,0
img000010_102,toyota,83,183,98,197,0
img000555_102,toyota,290,102,393,171,0
img000555_102,toyota,153,368,193,398,0
img000555_102,toyota,245,82,290,122,0
img000555_102,toyota,662,235,680,264,0
img000555_102,toyota,660,259,685,282,0
img000081_102,toyota,876,589,912,625,0
img000215_102,toyota,446,140,467,159,0
img000334_102,toyota,127,122,206,150,0
img000506_102,toyota,342,190,379,200,0
img000506_102,toyota,573,208,590,222,0
img000506_102,toyota,573,221,590,229,0
img000183_102,toyota,352,239,368,251,0
img000023_102,toyota,46,109,69,133,0
img000648_102,toyota,3007,975,3123,1054,0
img000648_102,toyota,2609,1519,2838,1672,0
img000648_102,toyota,2846,1530,3467,1646,0
img000372_102,toyota,67,140,82,157,0
img000121_102,toyota,458,182,485,203,0
img000464_102,toyota,549,180,608,195,0
img000464_102,toyota,527,178,550,197,0
img000516_102,toyota,467,149,504,171,0
img000516_102,toyota,269,79,379,105,0
img000516_102,toyota,280,22,366,77,0
img000169_102,toyota,213,175,231,187,0
img000169_102,toyota,470,178,482,188,0
img000200_102,toyota,397,144,462,183,0
img000475_102,toyota,250,163,309,183,0
img000475_102,toyota,257,122,304,162,0
img000306_102,toyota,84,154,118,186,0
img000197_102,toyota,260,134,284,154,0
img000627_102,toyota,317,248,344,265,0
img000471_102,toyota,232,128,468,189,0
img000471_102,toyota,132,117,226,175,0
img000117_102,toyota,118,291,137,308,0
img000391_102,toyota,344,130,385,161,0
img000073_102,toyota,234,312,258,329,0
img000071_39,cartier,153,101,191,108,0
img000166_39,cartier,2075,1146,2304,1341,0
img000084_39,cartier,1169,686,1285,913,0
img000151_39,cartier,46,38,89,52,0
img000151_39,cartier,153,90,164,125,0
img000089_39,cartier,231,141,277,150,0
img000016_39,cartier,36,128,76,138,0
img000130_39,cartier,200,326,275,337,0
img000130_39,cartier,686,328,763,341,0
img000060_39,cartier,36,132,78,139,0
img000061_39,cartier,24,130,55,137,0
img000022_39,cartier,1079,613,1217,638,0
img000022_39,cartier,1863,625,1985,692,0
img000022_39,cartier,313,604,437,674,0
img000000_39,cartier,253,337,419,369,0
img000009_39,cartier,1334,1085,1575,1126,0
img000055_39,cartier,144,117,193,127,0
img000096_39,cartier,1131,1030,1454,1084,0
img000093_39,cartier,368,207,436,221,0
img000001_39,cartier,39,117,94,127,0
img000090_39,cartier,254,118,314,132,0
img000070_39,cartier,514,755,582,841,0
img000180_39,cartier,282,18,368,32,0
img000026_39,cartier,269,57,313,81,0
img000032_39,cartier,25,123,77,132,0
img000036_39,cartier,64,123,110,134,0
img000068_39,cartier,255,231,318,243,0
img000063_39,cartier,270,336,343,350,0
img000063_39,cartier,1304,341,1384,355,0
img000063_39,cartier,780,332,863,350,0
img000127_39,cartier,237,235,312,248,0
img000050_39,cartier,416,148,444,204,0
img000134_39,cartier,388,884,859,949,0
img000165_39,cartier,92,152,125,159,0
img000165_39,cartier,276,197,331,209,0
img000165_39,cartier,477,139,514,148,0
img000158_39,cartier,1805,1187,1857,1470,0
img000154_39,cartier,204,206,425,250,0
img000107_39,cartier,193,140,260,152,0
img000031_39,cartier,39,129,73,136,0
img000174_39,cartier,373,196,448,225,0
img000051_39,cartier,269,221,377,264,0
img000051_39,cartier,134,346,189,449,0
img000010_39,cartier,352,250,432,316,0
img000057_39,cartier,147,167,224,184,0
img000179_39,cartier,197,262,271,274,0
img000062_39,cartier,42,137,82,144,0
img000003_39,cartier,155,151,199,177,0
img000140_39,cartier,118,113,154,125,0
img000133_39,cartier,72,82,108,92,0
img000008_39,cartier,30,117,81,126,0
img000125_39,cartier,405,354,538,455,0
img000125_39,cartier,197,398,305,523,0
img000058_39,cartier,339,399,402,411,0
img000176_39,cartier,166,360,239,379,0
img000004_39,cartier,203,223,254,245,0
img000109_39,cartier,1395,463,1578,537,0
img000242_39,cartier,522,181,639,209,0
img000040_39,cartier,183,285,229,298,0
img000056_39,cartier,166,247,239,258,0
img000155_39,cartier,450,367,536,425,0
img000139_39,cartier,270,1,337,14,0
img000078_39,cartier,359,381,507,459,0
img000078_39,cartier,172,368,263,501,0
img000255_39,cartier,374,198,425,213,0
img000033_39,cartier,372,373,464,390,0
img000172_39,cartier,284,144,371,157,0
img000265_39,cartier,78,139,100,144,0
img000018_39,cartier,35,122,93,133,0
img000011_39,cartier,297,391,424,425,0
img000250_39,cartier,223,307,264,316,0
img000102_71,lego,31,24,67,59,0
img000102_71,lego,170,274,195,298,0
img000102_71,lego,351,38,383,69,0
img000102_71,lego,544,256,564,277,0
img000054_71,lego,321,374,653,751,0
img000054_71,lego,180,354,262,597,0
img000054_71,lego,7,249,51,465,0
img000054_71,lego,187,610,271,1054,0
img000054_71,lego,726,313,1396,695,0
img000054_71,lego,321,142,735,213,0
img000054_71,lego,71,170,314,235,0
img000054_71,lego,323,2101,548,2185,0
img000152_71,lego,40,60,79,102,0
img000152_71,lego,102,48,183,92,0
img000149_71,lego,59,130,88,210,0
img000149_71,lego,225,203,328,322,0
img000149_71,lego,76,105,162,120,0
img000044_71,lego,60,103,124,173,0
img000044_71,lego,4,162,35,246,0
img000044_71,lego,138,87,280,165,0
img000044_71,lego,69,56,153,71,0
img000044_71,lego,16,66,59,76,0
img000044_71,lego,1,87,15,128,0
img000099_71,lego,116,287,209,391,0
img000099_71,lego,72,280,96,351,0
img000099_71,lego,66,240,118,259,0
img000099_71,lego,756,580,787,616,0
img000030_71,lego,124,151,242,288,0
img000030_71,lego,57,137,95,232,0
img000030_71,lego,36,84,134,108,0
img000045_71,lego,308,111,380,195,0
img000047_71,lego,436,125,499,180,0
img000047_71,lego,198,177,244,225,0
img000047_71,lego,734,186,763,228,0
img000014_71,lego,127,35,151,61,0
img000014_71,lego,32,193,60,222,0
img000014_71,lego,205,194,231,223,0
img000014_71,lego,348,127,367,146,0
img000014_71,lego,379,47,400,57,0
img000014_71,lego,498,196,523,225,0
img000014_71,lego,489,44,515,71,0
img000014_71,lego,653,33,680,60,0
img000014_71,lego,727,171,742,188,0
img000014_71,lego,478,194,492,222,0
img000041_71,lego,22,31,54,66,0
img000006_71,lego,95,277,113,296,0
img000006_71,lego,196,635,291,674,0
img000006_71,lego,50,608,116,654,0
img000006_71,lego,352,624,373,647,0
img000006_71,lego,608,599,627,619,0
img000020_71,lego,143,38,228,111,0
img000020_71,lego,236,40,436,122,0
img000020_71,lego,108,389,146,417,0
img000020_71,lego,150,396,224,417,0
img000062_71,lego,529,509,567,557,0
img000025_71,lego,35,167,112,188,0
img000025_71,lego,97,222,197,341,0
img000025_71,lego,52,218,75,290,0
img000069_71,lego,32,80,61,111,0
img000144_71,lego,17,594,81,655,0
img000144_71,lego,421,468,509,552,0
img000144_71,lego,92,595,217,661,0
img000144_71,lego,526,471,704,554,0
img000144_71,lego,277,870,316,906,0
img000144_71,lego,722,871,761,905,0
img000144_71,lego,1171,309,1253,388,0
img000144_71,lego,1265,310,1442,388,0
img000144_71,lego,1561,493,1600,543,0
img000043_71,lego,65,27,114,79,0
img000043_71,lego,403,323,433,336,0
img000043_71,lego,359,333,475,366,0
img000043_71,lego,178,16,219,34,0
img000066_17,armitron,183,32,262,62,0
img000066_17,armitron,56,550,100,599,0
img000175_17,armitron,317,349,381,364,0
img000006_17,armitron,129,87,165,96,0
img000100_17,armitron,259,194,333,212,0
img000084_17,armitron,166,137,227,151,0
img000177_17,armitron,210,557,328,587,0
img000131_17,armitron,209,204,252,215,0
img000036_17,armitron,90,185,141,199,0
img000056_17,armitron,416,378,535,418,0
img000020_17,armitron,448,277,586,314,0
img000033_17,armitron,135,96,164,104,0
img000092_17,armitron,120,209,170,220,0
img000092_17,armitron,148,84,169,88,0
img000173_17,armitron,127,110,161,117,0
img000076_17,armitron,197,186,247,197,0
img000051_17,armitron,36,36,96,51,0
img000107_17,armitron,64,128,95,136,0
img000098_17,armitron,129,194,180,202,0
img000094_17,armitron,55,139,107,149,0
img000130_17,armitron,137,166,175,175,0
img000013_17,armitron,187,283,370,319,0
img000061_17,armitron,78,107,110,114,0
img000062_17,armitron,72,91,105,96,0
img000159_17,armitron,347,253,432,267,0
img000012_17,armitron,96,91,127,97,0
img000099_17,armitron,115,220,173,229,0
img000018_17,armitron,84,74,120,83,0
img000103_17,armitron,144,425,232,442,0
img000042_17,armitron,62,63,83,68,0
img000147_17,armitron,123,39,161,50,0
img000147_17,armitron,1,30,53,124,0
img000122_17,armitron,277,197,311,212,0
img000085_17,armitron,1890,288,2054,412,0
img000054_35,bosch,276,106,369,152,0
img000054_35,bosch,238,97,272,134,0
img000054_35,bosch,502,528,558,546,0
img000054_35,bosch,478,528,499,549,0
img000054_35,bosch,369,462,383,504,0
img000054_35,bosch,426,457,440,499,0
img000054_35,bosch,487,460,499,500,0
img000054_35,bosch,519,464,529,504,0
img000054_35,bosch,545,468,556,506,0
img000054_35,bosch,369,506,382,519,0
img000054_35,bosch,426,501,440,517,0
img000054_35,bosch,487,502,500,521,0
img000054_35,bosch,519,504,530,518,0
img000054_35,bosch,544,504,555,523,0
img000098_35,bosch,149,137,197,247,0
img000098_35,bosch,125,251,179,306,0
img000098_35,bosch,347,52,383,168,0
img000098_35,bosch,348,165,391,221,0
img000098_35,bosch,565,62,619,166,0
img000098_35,bosch,594,171,642,218,0
img000098_35,bosch,654,171,713,263,0
img000098_35,bosch,703,268,740,307,0
img000098_35,bosch,725,235,769,321,0
img000197_35,bosch,535,94,590,147,0
img000197_35,bosch,507,145,534,167,0
img000342_35,bosch,585,135,643,172,0
img000342_35,bosch,214,195,245,208,0
img000342_35,bosch,421,248,439,259,0
img000342_35,bosch,305,191,336,206,0
img000342_35,bosch,607,192,623,218,0
img000029_35,bosch,291,40,324,55,0
img000029_35,bosch,278,39,290,53,0
img000189_35,bosch,185,106,273,132,0
img000189_35,bosch,148,102,180,133,0
img000028_35,bosch,1090,366,1154,406,0
img000028_35,bosch,1060,362,1092,393,0
img000117_35,bosch,419,162,470,180,0
img000117_35,bosch,398,163,419,185,0
img000117_35,bosch,182,190,203,255,0
img000117_35,bosch,136,170,166,239,0
img000117_35,bosch,69,138,107,217,0
img000117_35,bosch,64,225,92,258,0
img000117_35,bosch,133,247,155,277,0
img000117_35,bosch,177,258,191,285,0
img000017_35,bosch,98,37,266,93,0
img000017_35,bosch,36,38,82,100,0
img000005_35,bosch,174,89,257,167,0
img000005_35,bosch,143,144,176,185,0
img000166_35,bosch,207,300,231,383,0
img000166_35,bosch,57,280,86,378,0
img000166_35,bosch,332,100,409,152,0
img000166_35,bosch,178,82,263,157,0
img000166_35,bosch,142,147,164,180,0
img000352_35,bosch,1592,441,1825,648,0
img000352_35,bosch,1463,364,1581,555,0
img000352_35,bosch,821,273,1156,548,0
img000352_35,bosch,723,455,809,593,0
img000092_35,bosch,686,544,716,669,0
img000092_35,bosch,905,590,927,691,0
img000092_35,bosch,903,693,929,742,0
img000092_35,bosch,690,674,722,716,0
img000092_35,bosch,1480,688,1514,720,0
img000232_35,bosch,179,86,199,96,0
img000232_35,bosch,170,85,180,96,0
img000280_35,bosch,494,67,615,110,0
img000280_35,bosch,442,75,480,116,0
img000280_35,bosch,213,203,237,213,0
img000280_35,bosch,201,201,214,218,0
img000241_35,bosch,190,224,272,264,0
img000226_35,bosch,194,196,223,216,0
img000226_35,bosch,184,194,197,211,0
img000001_35,bosch,656,212,965,387,0
img000001_35,bosch,548,303,646,412,0
img000118_35,bosch,226,54,322,103,0
img000118_35,bosch,182,43,219,76,0
img000118_35,bosch,424,277,448,335,0
img000118_35,bosch,364,258,390,325,0
img000118_35,bosch,298,232,320,305,0
img000118_35,bosch,174,234,199,310,0
img000118_35,bosch,82,247,109,325,0
img000118_35,bosch,80,326,99,352,0
img000118_35,bosch,173,313,194,343,0
img000118_35,bosch,298,309,313,334,0
img000118_35,bosch,367,325,387,351,0
img000118_35,bosch,427,335,449,360,0
img000143_35,bosch,380,77,436,95,0
img000143_35,bosch,357,79,376,99,0
img000143_35,bosch,255,326,283,340,0
img000143_35,bosch,242,322,255,339,0
img000253_35,bosch,373,194,428,222,0
img000253_35,bosch,346,187,371,223,0
img000253_35,bosch,106,148,137,161,0
img000253_35,bosch,95,149,105,162,0
img000022_35,bosch,300,16,360,57,0
img000022_35,bosch,276,45,295,67,0
img000101_35,bosch,329,243,416,275,0
img000310_35,bosch,309,22,368,60,0
img000310_35,bosch,277,9,305,46,0
img000310_35,bosch,112,11,164,49,0
img000310_35,bosch,95,26,112,58,0
img000310_35,bosch,413,80,479,103,0
img000310_35,bosch,389,83,411,109,0
img000310_35,bosch,546,82,570,106,0
img000310_35,bosch,536,78,547,104,0
img000141_35,bosch,440,64,506,89,0
img000141_35,bosch,410,71,436,95,0
img000141_35,bosch,76,351,149,379,0
img000141_35,bosch,40,347,69,377,0
img000021_35,bosch,761,115,882,146,0
img000021_35,bosch,706,111,750,154,0
img000047_35,bosch,73,55,127,92,0
img000047_35,bosch,41,42,68,72,0
img000065_35,bosch,623,186,712,219,0
img000065_35,bosch,583,183,615,220,0
img000035_35,bosch,85,55,165,131,0
img000035_35,bosch,56,105,85,150,0
img000222_35,bosch,322,115,605,288,0
img000222_35,bosch,490,74,544,102,0
img000222_35,bosch,466,89,486,107,0
img000222_35,bosch,9,6,279,271,0
img000062_35,bosch,992,743,1219,845,0
img000062_35,bosch,892,783,967,870,0
img000062_35,bosch,1019,1208,1067,1331,0
img000235_35,bosch,573,390,627,431,0
img000235_35,bosch,546,410,571,451,0
img000235_35,bosch,488,550,615,684,0
img000235_35,bosch,231,649,293,691,0
img000235_35,bosch,291,679,323,706,0
img000239_35,bosch,717,450,783,506,0
img000134_35,bosch,634,156,676,167,0
img000134_35,bosch,618,156,633,172,0
img000252_35,bosch,247,89,299,120,0
img000252_35,bosch,79,231,108,250,0
img000252_35,bosch,65,236,78,248,0
img000008_35,bosch,2042,614,2186,760,0
img000008_35,bosch,1980,566,2048,725,0
img000008_35,bosch,272,828,321,868,0
img000051_35,bosch,303,74,344,89,0
img000051_35,bosch,287,73,302,90,0
img000326_35,bosch,80,15,125,46,0
img000326_35,bosch,72,8,81,25,0
img000326_35,bosch,188,73,211,93,0
img000326_35,bosch,183,71,189,80,0
img000259_35,bosch,434,234,469,247,0
img000040_35,bosch,1054,707,1257,785,0
img000040_35,bosch,951,689,1041,787,0
img000040_35,bosch,1078,652,1106,667,0
img000040_35,bosch,1065,651,1078,670,0
img000040_35,bosch,413,245,472,267,0
img000040_35,bosch,863,296,924,327,0
img000040_35,bosch,1162,179,1303,242,0
img000040_35,bosch,1099,164,1150,223,0
img000067_35,bosch,807,116,955,187,0
img000067_35,bosch,743,95,795,160,0
img000149_35,bosch,31,2,165,85,0
img000149_35,bosch,82,87,126,135,0
img000149_35,bosch,164,303,192,313,0
img000149_35,bosch,142,456,152,465,0
img000179_35,bosch,79,56,177,98,0
img000179_35,bosch,46,66,74,103,0
img000084_35,bosch,147,81,182,112,0
img000084_35,bosch,134,99,149,120,0
img000084_35,bosch,657,102,679,123,0
img000084_35,bosch,646,99,659,118,0
img000335_35,bosch,75,63,117,76,0
img000335_35,bosch,189,65,235,79,0
img000335_35,bosch,343,39,388,52,0
img000335_35,bosch,253,122,291,134,0
img000335_35,bosch,87,169,123,182,0
img000335_35,bosch,84,243,113,255,0
img000345_35,bosch,106,21,188,78,0
img000345_35,bosch,72,47,98,95,0
img000345_35,bosch,496,6,520,60,0
img000345_35,bosch,528,27,588,85,0
img000345_35,bosch,690,114,720,146,0
img000345_35,bosch,677,102,691,135,0
img000345_35,bosch,540,158,598,180,0
img000345_35,bosch,611,154,630,175,0
img000332_35,bosch,667,3,990,91,0
img000332_35,bosch,504,1,616,108,0
img000332_35,bosch,738,289,801,321,0
img000332_35,bosch,712,284,734,310,0
img000332_35,bosch,514,424,540,452,0
img000332_35,bosch,549,430,627,459,0
img000044_35,bosch,4096,174,4624,796,0
img000044_35,bosch,3871,1,4107,402,0
img000044_35,bosch,3718,2485,3857,2730,0
img000136_35,bosch,567,226,746,318,0
img000136_35,bosch,490,201,558,281,0
img000257_35,bosch,153,86,186,97,0
img000257_35,bosch,136,84,150,101,0
img000257_35,bosch,111,5,152,19,0
img000016_35,bosch,210,80,399,175,0
img000016_35,bosch,165,129,204,190,0
img000057_35,bosch,157,208,563,455,0
img000248_35,bosch,234,164,293,193,0
img000248_35,bosch,213,160,230,184,0
img000103_35,bosch,263,83,577,199,0
img000103_35,bosch,74,47,216,206,0
img000012_35,bosch,230,175,431,267,0
img000012_35,bosch,131,154,209,227,0
img000013_35,bosch,546,124,700,168,0
img000013_35,bosch,479,122,533,174,0
img000264_35,bosch,414,28,533,62,0
img000264_35,bosch,358,25,399,68,0
img000135_35,bosch,600,153,753,205,0
img000135_35,bosch,540,154,587,212,0
img000324_35,bosch,542,130,587,144,0
img000324_35,bosch,662,197,745,225,0
img000324_35,bosch,905,200,985,229,0
img000324_35,bosch,414,195,497,222,0
img000324_35,bosch,168,196,252,222,0
img000324_35,bosch,131,193,163,222,0
img000324_35,bosch,377,191,406,223,0
img000324_35,bosch,625,193,656,224,0
img000324_35,bosch,871,198,898,227,0
img000262_35,bosch,611,241,666,274,0
img000262_35,bosch,818,253,848,284,0
img000262_35,bosch,758,505,797,518,0
img000262_35,bosch,431,567,484,601,0
img000262_35,bosch,587,253,610,277,0
img000262_35,bosch,405,560,428,591,0
img000262_35,bosch,738,503,755,519,0
img000262_35,bosch,803,245,820,272,0
img000262_35,bosch,438,388,486,412,0
img000262_35,bosch,1045,445,1074,459,0
img000165_35,bosch,88,87,287,139,0
img000165_35,bosch,3,80,67,145,0
img000023_35,bosch,287,171,345,201,0
img000023_35,bosch,265,179,285,204,0
img000354_35,bosch,35,76,97,101,0
img000354_35,bosch,5,72,29,96,0
img000354_35,bosch,73,380,125,411,0
img000354_35,bosch,45,397,68,421,0
img000354_35,bosch,441,102,468,112,0
img000354_35,bosch,322,106,342,117,0
img000114_35,bosch,209,58,282,101,0
img000114_35,bosch,173,46,200,76,0
img000147_35,bosch,360,93,420,131,0
img000147_35,bosch,335,82,359,110,0
img000125_35,bosch,571,14,725,66,0
img000125_35,bosch,511,21,562,70,0
img000125_35,bosch,697,116,728,131,0
img000125_35,bosch,682,118,695,135,0
img000234_35,bosch,413,45,441,58,0
img000234_35,bosch,398,43,412,62,0
img000234_35,bosch,614,112,641,134,0
img000234_35,bosch,600,127,613,140,0
img000234_35,bosch,102,156,136,177,0
img000234_35,bosch,83,164,100,182,0
img000238_35,bosch,546,234,638,284,0
img000238_35,bosch,315,638,358,675,0
img000238_35,bosch,302,620,317,648,0
img000238_35,bosch,165,560,211,601,0
img000238_35,bosch,151,546,167,574,0
img000206_35,bosch,820,72,1178,230,0
img000206_35,bosch,770,171,821,232,0
img000261_35,bosch,233,59,279,92,0
img000340_35,bosch,610,29,669,54,0
img000340_35,bosch,584,40,608,61,0
img000340_35,bosch,815,37,848,68,0
img000340_35,bosch,755,289,800,310,0
img000340_35,bosch,432,176,480,198,0
img000340_35,bosch,427,355,486,389,0
img000340_35,bosch,738,285,753,307,0
img000340_35,bosch,403,345,422,379,0
img000340_35,bosch,801,30,820,55,0
img000340_35,bosch,1048,233,1074,245,0
img000242_35,bosch,104,65,145,100,0
img000289_35,bosch,249,490,317,523,0
img000289_35,bosch,218,491,242,521,0
img000289_35,bosch,697,709,750,729,0
img000289_35,bosch,678,708,693,730,0
img000289_35,bosch,989,493,1040,523,0
img000289_35,bosch,970,499,990,526,0
img000108_35,bosch,248,41,337,102,0
img000108_35,bosch,214,78,243,121,0
img000151_35,bosch,125,37,188,56,0
img000151_35,bosch,100,35,121,56,0
img000140_35,bosch,1252,922,1379,968,0
img000140_35,bosch,1194,916,1242,968,0
img000256_35,bosch,310,152,374,171,0
img000085_35,bosch,484,112,527,126,0
img000085_35,bosch,468,112,481,127,0
img000175_33,BMW,1098,203,1130,233,0
img000092_33,BMW,642,375,657,385,0
img000092_33,BMW,942,45,982,84,0
img000092_33,BMW,442,451,453,462,0
img000201_33,BMW,726,561,771,586,0
img000083_33,BMW,395,297,412,309,0
img000004_33,BMW,1207,59,1258,108,0
img000004_33,BMW,1065,470,1080,481,0
img000004_33,BMW,247,522,259,532,0
img000004_33,BMW,842,594,852,604,0
img000396_33,BMW,135,131,141,138,0
img000258_33,BMW,42,344,89,392,0
img000258_33,BMW,839,55,980,100,0
img000111_33,BMW,1679,589,1720,609,0
img000344_33,BMW,1724,2283,1828,2363,0
img000344_33,BMW,4804,351,4996,539,0
img000206_33,BMW,220,34,262,93,0
img000149_33,BMW,316,222,345,234,0
img000149_33,BMW,319,233,339,241,0
img000149_33,BMW,710,199,727,216,0
img000149_33,BMW,193,267,207,273,0
img000145_33,BMW,649,460,689,500,0
img000145_33,BMW,459,320,474,335,0
img000145_33,BMW,135,383,147,395,0
img000145_33,BMW,601,389,614,399,0
img000060_33,BMW,222,2039,389,2229,0
img000060_33,BMW,2139,2289,2252,2402,0
img000302_33,BMW,350,455,374,466,0
img000302_33,BMW,740,598,753,618,0
img000500_33,BMW,304,691,336,717,0
img000500_33,BMW,821,932,835,952,0
img000500_33,BMW,1702,77,1798,174,0
img000312_33,BMW,525,286,539,297,0
img000312_33,BMW,699,282,705,291,0
img000648_33,BMW,775,287,794,310,0
img000648_33,BMW,929,552,971,596,0
img000283_33,BMW,293,112,322,128,0
img000180_33,BMW,425,393,451,406,0
img000180_33,BMW,857,600,868,623,0
img000463_33,BMW,942,606,1022,654,0
img000384_33,BMW,172,86,184,93,0
img000384_33,BMW,332,222,346,239,0
img000038_33,BMW,166,73,414,312,0
img000397_33,BMW,64,14,83,33,0
img000442_33,BMW,366,185,377,193,0
img000442_33,BMW,453,328,482,353,0
img000342_33,BMW,68,15,157,101,0
img000256_33,BMW,414,218,430,227,0
img000120_33,BMW,469,595,494,610,0
img000120_33,BMW,1130,754,1176,801,0
img000621_33,BMW,695,459,716,471,0
img000621_33,BMW,1170,443,1187,452,0
img000621_33,BMW,454,435,463,444,0
img000187_33,BMW,388,296,414,309,0
img000218_33,BMW,41,23,138,62,0
img000082_33,BMW,386,211,415,220,0
img000082_33,BMW,312,340,490,367,0
img000491_33,BMW,184,213,202,225,0
img000491_33,BMW,651,401,679,429,0
img000479_33,BMW,90,182,104,196,0
img000479_33,BMW,530,325,541,335,0
img000022_33,BMW,496,307,531,324,0
img000022_33,BMW,887,626,940,683,0
img000315_33,BMW,686,64,757,137,0
img000315_33,BMW,561,380,573,389,0
img000584_33,BMW,300,243,640,392,0
img000584_33,BMW,251,374,267,390,0
img000584_33,BMW,252,127,261,137,0
img000467_33,BMW,323,453,343,465,0
img000467_33,BMW,748,542,851,580,0
img000467_33,BMW,241,434,481,457,0
img000467_33,BMW,155,610,255,628,0
img000467_33,BMW,444,592,529,613,0
img000252_33,BMW,276,278,323,324,0
img000570_33,BMW,120,117,130,139,0
img000570_33,BMW,401,256,411,269,0
img000269_33,BMW,130,221,144,229,0
img000013_33,BMW,490,506,511,532,0
img000013_33,BMW,1812,91,1886,163,0
img000356_33,BMW,1509,1524,1581,1592,0
img000356_33,BMW,4821,352,5017,544,0
img000356_33,BMW,265,3368,341,3452,0
img000356_33,BMW,897,3384,1073,3456,0
img000356_33,BMW,1621,3368,1689,3452,0
img000622_33,BMW,225,155,238,163,0
img000622_33,BMW,418,385,426,394,0
img000622_33,BMW,820,326,831,336,0
img000622_33,BMW,182,283,196,294,0
img000250_33,BMW,243,251,260,263,0
img000359_33,BMW,411,534,437,552,0
img000512_33,BMW,506,263,622,334,0
img000204_33,BMW,311,90,335,98,0
img000204_33,BMW,315,98,331,104,0
img000204_33,BMW,215,122,226,127,0
img000242_33,BMW,568,595,593,624,0
img000046_33,BMW,1326,1026,1368,1045,0
img000046_33,BMW,1840,1408,1868,1436,0
img000046_33,BMW,47,1361,156,1471,0
img000191_33,BMW,439,211,451,219,0
img000544_33,BMW,470,208,491,220,0
img000544_33,BMW,751,46,783,79,0
img000264_33,BMW,621,635,673,666,0
img000536_33,BMW,146,216,162,238,0
img000536_33,BMW,580,172,589,179,0
img000212_33,BMW,204,576,230,603,0
img000212_33,BMW,486,493,513,522,0
img000212_33,BMW,1018,572,1045,600,0
img000212_33,BMW,511,212,524,227,0
img000197_33,BMW,442,105,483,119,0
img000197_33,BMW,448,121,479,130,0
img000197_33,BMW,323,162,345,168,0
img000213_33,BMW,824,365,859,382,0
img000349_33,BMW,144,161,152,167,0
img000598_33,BMW,242,167,258,182,0
img000598_33,BMW,514,132,533,150,0
img000598_33,BMW,904,110,924,131,0
img000598_33,BMW,181,227,188,234,0
img000598_33,BMW,435,209,443,215,0
img000598_33,BMW,819,194,828,200,0
img000598_33,BMW,165,369,214,381,0
img000598_33,BMW,407,382,467,393,0
img000598_33,BMW,775,387,844,401,0
img000598_33,BMW,756,422,872,446,0
img000613_33,BMW,195,153,211,162,0
img000624_33,BMW,567,184,589,196,0
img000023_33,BMW,1471,663,1521,690,0
img000023_33,BMW,1792,1151,1867,1226,0
img000014_33,BMW,374,519,394,531,0
img000014_33,BMW,516,936,674,988,0
img000278_33,BMW,390,457,403,481,0
img000278_33,BMW,918,479,943,495,0
img000308_33,BMW,479,599,531,654,0
img000308_33,BMW,494,355,512,365,0
img000474_33,BMW,148,214,173,239,0
img000115_33,BMW,392,360,408,372,0
img000012_33,BMW,358,169,449,230,0
img000012_33,BMW,725,471,773,519,0
img000081_33,BMW,281,81,298,97,0
img000486_33,BMW,1172,388,1201,410,0
img000486_33,BMW,713,552,726,571,0
img000486_33,BMW,1508,74,1572,139,0
